price,units_sold,rating,rating_count,badges_count,badge_product_quality,product_variation_inventory,shipping_option_price,merchant_rating_count,merchant_rating,merchant_has_profile_picture,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,size_m,size_other,size_s,size_xs,log_units_sold,tag_summer,tag_women's fashion,tag_sexy,tag_tank
9.0,100,3.18,72,0,0,10,3,288,3.7291666666666665,0,17.0,19.0,12.0,8.0,16.0,0,1,0,0,4.605170185988092,1,1,0,1
12.0,5000,3.11,434,0,0,3,3,6876,3.775450843513671,0,146.0,58.0,59.0,38.0,133.0,0,0,0,1,8.517193191416238,1,1,1,0
8.0,100,3.9,21,0,0,50,3,6126,4.3183153770812925,1,9.0,7.0,2.0,0.0,3.0,0,1,0,0,4.605170185988092,1,1,0,0
7.0,1000,3.19,245,0,0,50,2,9341,4.012953645219998,1,77.0,44.0,39.0,19.0,66.0,1,0,0,0,6.907755278982137,1,1,0,1
8.0,1000,3.93,426,0,0,50,2,5807,3.9841570518339933,0,216.0,77.0,60.0,34.0,39.0,1,0,0,0,6.907755278982137,1,1,1,0
8.0,10,5.0,0,0,0,50,3,27175,3.966034958601656,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2.302585092994046,1,1,0,1
11.0,20000,4.32,3648,1,1,1,2,4448,4.29226618705036,0,2418.0,548.0,327.0,126.0,229.0,0,1,0,0,9.903487552536127,1,0,0,0
11.0,1,5.0,0,0,0,10,2,1380,4.007246376811594,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,1,1,0,0
3.7,100,3.18,11,0,0,9,1,359,3.4094707520891365,0,4.0,1.0,1.0,3.0,2.0,0,1,0,0,4.605170185988092,1,1,0,1
14.0,5000,3.75,1892,0,0,48,3,16447,4.030461482337205,0,780.0,431.0,317.0,147.0,217.0,1,0,0,0,8.517193191416238,1,1,1,0
11.0,5000,4.26,1273,1,1,50,2,67171,4.1023209420732165,0,735.0,295.0,134.0,55.0,54.0,0,0,0,1,8.517193191416238,1,1,0,0
18.0,1000,3.63,477,1,0,50,5,2116,4.146030245746692,0,181.0,112.0,75.0,43.0,66.0,0,1,0,0,6.907755278982137,1,1,0,0
12.0,20000,4.29,4266,1,1,50,3,165915,4.256076906849893,0,2611.0,850.0,449.0,145.0,211.0,0,0,1,0,9.903487552536127,0,1,0,0
14.0,1000,4.05,167,0,0,50,3,22711,3.8720443837787855,0,93.0,32.0,18.0,5.0,19.0,0,0,1,0,6.907755278982137,1,1,0,0
8.0,50,4.33,3,0,0,50,3,4773,4.002933165723864,0,1.0,2.0,0.0,0.0,0.0,0,0,1,0,3.912023005428146,1,1,1,0
1.77,10000,4.03,510,0,0,50,1,783,4.237547892720307,0,267.0,103.0,67.0,35.0,38.0,0,1,0,0,9.210340371976184,1,0,0,0
3.73,5000,4.14,856,0,0,50,1,2293,4.145660706498037,0,475.0,171.0,112.0,49.0,49.0,0,0,1,0,8.517193191416238,1,1,1,1
8.0,100,3.92,12,0,0,47,2,65189,4.049640276733805,0,7.0,1.0,2.0,0.0,2.0,0,0,1,0,4.605170185988092,1,1,0,0
18.0,5000,4.09,1903,0,0,50,5,15855,4.052917060864081,0,994.0,449.0,234.0,85.0,141.0,1,0,0,0,8.517193191416238,1,0,0,0
4.0,100,4.07,46,0,0,50,1,32168,3.8845436458592384,0,23.0,12.0,6.0,1.0,4.0,0,0,1,0,4.605170185988092,1,1,0,1
5.68,10000,3.89,1232,0,0,50,1,7544,4.05448038176034,0,588.0,250.0,188.0,81.0,125.0,0,1,0,0,9.210340371976184,1,1,1,1
14.0,5000,4.06,643,0,0,2,3,80093,4.006692220293909,0,365.0,109.0,73.0,33.0,63.0,0,1,0,0,8.517193191416238,1,1,1,0
1.75,50,3.0,2,0,0,1,1,2782,4.06901509705248,0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,3.912023005428146,1,0,0,0
14.0,100,4.13,60,0,0,2,3,849,3.7078916372202593,0,35.0,10.0,7.0,4.0,4.0,0,1,0,0,4.605170185988092,1,1,0,0
8.0,1000,2.75,127,0,0,5,3,9470,3.9568109820485744,0,29.0,17.0,19.0,17.0,45.0,0,1,0,0,6.907755278982137,1,0,0,0
6.0,10000,4.04,2211,0,0,50,2,55089,4.032946686271306,1,1123.0,468.0,354.0,117.0,149.0,0,0,1,0,9.210340371976184,1,1,0,1
5.89,5000,3.25,392,0,0,2,2,4295,3.849592549476135,0,127.0,65.0,69.0,40.0,91.0,0,0,0,1,8.517193191416238,1,1,0,0
5.0,1000,3.77,435,0,0,50,1,3883,4.288179242853464,0,191.0,87.0,69.0,41.0,47.0,1,0,0,0,6.907755278982137,0,1,1,1
2.71,20000,4.03,7022,0,0,50,1,151249,4.04915734980066,0,3502.0,1523.0,1145.0,416.0,436.0,0,0,1,0,9.903487552536127,1,1,1,1
11.0,100,5.0,3,0,0,3,2,299,4.247491638795987,0,3.0,0.0,0.0,0.0,0.0,0,1,0,0,4.605170185988092,1,0,0,0
16.0,100,4.1,10,0,0,50,4,16803,4.1550318395524615,0,6.0,1.0,2.0,0.0,1.0,0,0,1,0,4.605170185988092,1,1,0,0
7.0,5000,4.01,542,0,0,50,2,8242,4.216694976947343,0,283.0,111.0,69.0,29.0,50.0,0,0,1,0,8.517193191416238,1,1,1,0
4.0,50,1.0,1,0,0,20,1,254,3.515748031496063,0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,3.912023005428146,1,1,0,0
6.0,100,3.13,8,0,0,50,2,18877,4.079885575038406,0,3.0,1.0,1.0,0.0,3.0,0,0,1,0,4.605170185988092,1,1,0,0
8.0,10,5.0,0,0,0,50,3,8,3.625,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2.302585092994046,1,1,0,0
4.0,100,4.24,41,1,1,50,1,3053,3.8584998362266623,0,25.0,6.0,7.0,1.0,2.0,0,0,1,0,4.605170185988092,1,1,0,0
11.0,10000,3.92,2841,0,0,16,3,12371,3.8716352760488237,0,1352.0,636.0,397.0,185.0,271.0,0,0,1,0,9.210340371976184,0,1,1,1
12.0,5000,3.47,371,0,0,50,3,3592,4.062360801781737,0,137.0,64.0,69.0,40.0,61.0,0,0,1,0,8.517193191416238,1,1,1,0
11.0,1000,2.99,228,0,0,50,2,5264,4.032864741641338,0,59.0,38.0,36.0,32.0,63.0,0,0,1,0,6.907755278982137,1,1,0,0
1.91,10000,4.05,697,0,0,2,1,2399,4.105460608586911,0,385.0,125.0,81.0,48.0,58.0,0,0,0,1,9.210340371976184,1,1,0,1
5.7,50000,3.45,8164,0,0,50,1,96276,4.096233744650797,0,2936.0,1396.0,1547.0,970.0,1315.0,0,1,0,0,10.819778284410283,0,1,1,0
8.0,5000,4.47,907,1,1,50,2,1963,4.397350993377484,0,601.0,187.0,84.0,16.0,19.0,0,0,1,0,8.517193191416238,1,0,1,1
9.0,1000,3.58,81,0,0,50,3,13814,3.8568843202548138,0,29.0,20.0,13.0,7.0,12.0,0,0,1,0,6.907755278982137,1,1,0,0
5.72,100,2.5,4,0,0,5,1,1373,3.8994901675163884,0,1.0,0.0,0.0,2.0,1.0,0,0,0,1,4.605170185988092,1,1,0,0
2.0,100,3.2,10,0,0,1,1,8225,3.9906382978723403,0,3.0,1.0,3.0,1.0,2.0,0,1,0,0,4.605170185988092,1,1,0,0
9.0,1000,4.16,129,0,0,50,3,16527,3.940158528468568,0,81.0,19.0,12.0,3.0,14.0,0,0,1,0,6.907755278982137,1,1,0,0
15.0,10,4.0,4,0,0,50,4,331,4.021148036253776,0,2.0,1.0,0.0,1.0,0.0,0,0,1,0,2.302585092994046,1,0,0,0
20.0,50,4.17,12,0,0,50,6,26,3.9230769230769234,0,7.0,2.0,2.0,0.0,1.0,0,0,1,0,3.912023005428146,1,1,0,0
6.0,1000,3.67,304,0,0,50,2,3300,4.024242424242424,0,126.0,66.0,44.0,23.0,45.0,0,0,1,0,6.907755278982137,1,1,0,1
3.0,1000,3.08,109,0,0,1,1,7936,3.9645917338709684,0,26.0,25.0,17.0,14.0,27.0,0,1,0,0,6.907755278982137,1,1,1,0
9.0,10000,4.15,2587,0,0,50,3,5808,4.306990358126721,0,1511.0,479.0,275.0,115.0,207.0,0,0,0,1,9.210340371976184,0,1,0,1
8.0,10000,3.98,1612,0,0,50,3,35262,3.9394815949180417,0,777.0,367.0,241.0,112.0,115.0,0,0,1,0,9.210340371976184,1,1,0,0
12.0,100,2.82,28,0,0,1,3,29,3.034482758620689,0,7.0,3.0,6.0,2.0,10.0,0,0,0,1,4.605170185988092,1,1,0,0
11.0,100,3.8,5,0,0,10,2,23832,4.020434709634105,0,2.0,2.0,0.0,0.0,1.0,0,1,0,0,4.605170185988092,1,1,1,0
9.0,100,3.3,10,0,0,50,3,16099,3.9514876700416175,1,2.0,2.0,4.0,1.0,1.0,0,0,1,0,4.605170185988092,1,1,1,1
7.0,1000,4.33,144,1,1,50,2,10963,4.323907689501049,0,91.0,28.0,15.0,2.0,8.0,1,0,0,0,6.907755278982137,1,1,1,0
5.92,100,3.71,17,0,0,18,1,5106,4.2128867998433215,0,7.0,3.0,4.0,1.0,2.0,0,0,0,1,4.605170185988092,1,1,0,0
8.0,1000,4.34,794,1,1,50,2,3403,4.337349397590361,0,500.0,152.0,86.0,26.0,30.0,0,0,0,1,6.907755278982137,1,1,0,1
11.0,100,3.54,28,0,0,50,3,1926,4.071651090342678,0,7.0,11.0,4.0,2.0,4.0,0,0,1,0,4.605170185988092,1,1,0,0
8.0,10000,3.62,2069,0,0,50,3,12006,3.901216058637349,0,884.0,343.0,331.0,184.0,327.0,0,1,0,0,9.210340371976184,1,1,0,0
15.0,50000,3.94,6735,0,0,2,4,165915,4.256076906849893,0,3278.0,1411.0,998.0,431.0,617.0,1,0,0,0,10.819778284410283,0,1,1,0
8.0,20000,3.59,2189,0,0,38,2,12309,4.0451702006661785,1,917.0,374.0,331.0,223.0,344.0,1,0,0,0,9.903487552536127,1,1,0,0
1.68,1000,3.95,238,0,0,1,1,12309,4.0451702006661785,1,129.0,42.0,27.0,7.0,33.0,0,1,0,0,6.907755278982137,1,1,0,0
24.0,1000,4.21,762,0,0,50,6,4084,4.308276199804114,0,461.0,150.0,64.0,24.0,63.0,0,1,0,0,6.907755278982137,0,0,0,0
5.65,100,3.67,33,0,0,50,1,3028,4.299207397622193,0,14.0,7.0,4.0,3.0,5.0,0,1,0,0,4.605170185988092,0,0,0,0
13.0,100,4.35,26,1,1,50,3,21,4.047619047619048,0,18.0,4.0,1.0,1.0,2.0,0,0,0,1,4.605170185988092,1,0,0,0
16.0,100,4.07,76,0,0,50,5,15551,4.2336827213684005,0,38.0,21.0,5.0,8.0,4.0,1,0,0,0,4.605170185988092,1,1,1,0
5.83,100,4.36,22,0,0,3,1,17471,3.952836128441417,0,13.0,5.0,3.0,1.0,0.0,0,0,0,1,4.605170185988092,1,1,0,0
7.0,5000,3.32,579,0,0,50,2,4213,4.0583906954664135,0,190.0,108.0,94.0,70.0,117.0,0,0,0,1,8.517193191416238,1,1,0,1
8.0,5000,3.98,921,0,0,1,3,41906,4.216412924163604,0,447.0,203.0,145.0,62.0,64.0,0,0,1,0,8.517193191416238,1,1,0,0
5.65,5000,4.23,1002,0,0,50,2,5534,4.088904951210696,0,590.0,195.0,124.0,41.0,52.0,0,1,0,0,8.517193191416238,1,1,0,1
1.8,1000,3.68,76,0,0,4,1,4230,4.041371158392435,0,35.0,10.0,13.0,8.0,10.0,0,0,0,1,6.907755278982137,1,1,0,1
7.0,100,3.0,22,0,0,50,2,3060,3.9349673202614377,0,5.0,3.0,7.0,1.0,6.0,0,1,0,0,4.605170185988092,1,0,0,0
1.75,50,3.0,2,0,0,1,1,2782,4.06901509705248,0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,3.912023005428146,1,0,0,0
9.0,1000,4.06,252,0,0,50,3,5934,3.849511290866195,0,136.0,52.0,31.0,10.0,23.0,0,0,1,0,6.907755278982137,1,1,0,0
12.0,1000,3.49,201,0,0,50,3,779,3.7766367137355585,0,73.0,44.0,29.0,18.0,37.0,1,0,0,0,6.907755278982137,1,1,0,0
8.0,1000,3.84,132,0,0,50,2,2055,3.8379562043795614,1,56.0,34.0,20.0,9.0,13.0,0,0,1,0,6.907755278982137,1,1,0,0
5.0,100,4.5,6,0,0,50,2,10600,3.8675471698113206,0,4.0,1.0,1.0,0.0,0.0,0,0,1,0,4.605170185988092,1,1,1,0
11.0,1000,3.74,54,0,0,50,3,73271,3.9544430948124085,1,23.0,11.0,10.0,3.0,7.0,0,0,0,1,6.907755278982137,1,1,0,0
8.0,10000,3.54,2006,0,0,50,3,13946,4.000143410296859,0,748.0,417.0,331.0,194.0,316.0,0,0,0,1,9.210340371976184,1,1,0,0
7.0,100,4.0,6,0,0,7,2,1559,4.039127645926877,0,3.0,1.0,1.0,1.0,0.0,0,0,0,1,4.605170185988092,1,1,0,0
6.0,1000,3.51,79,0,0,50,2,13979,3.8707346734387285,1,26.0,17.0,18.0,7.0,11.0,0,0,1,0,6.907755278982137,1,1,0,1
6.0,1000,4.19,201,0,0,3,2,3439,4.417272462925268,0,108.0,50.0,27.0,6.0,10.0,0,1,0,0,6.907755278982137,0,0,0,0
13.0,100,3.42,79,0,0,50,3,27764,3.9504034000864414,1,29.0,16.0,10.0,7.0,17.0,0,0,1,0,4.605170185988092,1,1,1,0
7.0,1000,4.08,408,0,0,50,2,12763,3.9674841338243367,0,212.0,89.0,56.0,29.0,22.0,0,0,1,0,6.907755278982137,1,1,1,1
13.0,1000,3.5,64,0,0,10,3,12919,4.024460097530769,0,28.0,7.0,9.0,9.0,11.0,0,0,1,0,6.907755278982137,1,1,1,0
12.0,50,3.88,8,0,0,50,3,52,3.8846153846153846,0,2.0,4.0,1.0,1.0,0.0,0,0,1,0,3.912023005428146,1,0,0,0
5.71,1000,4.23,317,1,1,50,1,3709,4.242653006201133,0,194.0,59.0,29.0,13.0,22.0,0,0,1,0,6.907755278982137,1,1,0,0
11.0,100,3.0,4,0,0,50,2,17222,4.001277435837881,1,1.0,1.0,0.0,1.0,1.0,0,0,1,0,4.605170185988092,1,1,0,0
3.79,20000,3.93,8412,0,0,2,1,56999,4.046825382901456,0,4299.0,1527.0,1177.0,527.0,882.0,0,0,0,1,9.903487552536127,1,1,1,0
8.0,100,3.39,18,0,0,3,2,290,3.682758620689655,0,5.0,6.0,1.0,3.0,3.0,0,0,0,1,4.605170185988092,1,1,0,0
2.0,20000,4.09,6689,0,0,50,1,151249,4.04915734980066,0,3566.0,1389.0,942.0,352.0,440.0,0,0,1,0,9.903487552536127,0,0,0,1
6.0,1000,3.74,518,0,0,50,2,4233,4.016772974249941,0,240.0,89.0,77.0,37.0,75.0,0,0,1,0,6.907755278982137,1,1,0,0
6.0,50,4.2,15,0,0,5,2,144,3.7222222222222223,0,9.0,2.0,3.0,0.0,1.0,0,0,0,1,3.912023005428146,1,1,0,0
13.0,100,3.75,4,0,0,35,3,18029,4.1006156747462414,0,1.0,1.0,2.0,0.0,0.0,0,0,0,1,4.605170185988092,1,1,0,0
8.0,1000,4.25,220,0,0,50,3,4072,3.9002946954813367,0,136.0,35.0,28.0,9.0,12.0,1,0,0,0,6.907755278982137,1,1,0,0
7.0,100,5.0,0,0,0,50,2,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,4.605170185988092,1,1,1,0
11.0,5000,4.05,654,0,0,14,3,8117,4.064925465073303,0,340.0,129.0,106.0,35.0,44.0,1,0,0,0,8.517193191416238,1,1,0,0
11.0,1000,3.91,808,0,0,50,2,87178,3.908359907316066,0,381.0,180.0,110.0,68.0,69.0,0,0,0,1,6.907755278982137,1,1,1,0
8.0,5000,3.8,757,0,0,50,3,246312,4.2037253564584764,0,360.0,132.0,116.0,55.0,94.0,0,0,1,0,8.517193191416238,0,1,0,0
1.65,1000,3.67,191,0,0,1,1,5654,3.9587902370003536,0,89.0,26.0,31.0,14.0,31.0,0,1,0,0,6.907755278982137,1,1,0,0
8.0,10000,3.7,904,0,0,50,3,6651,4.084799278304016,0,395.0,177.0,135.0,64.0,133.0,0,0,1,0,9.210340371976184,0,1,0,0
12.0,1000,3.76,899,0,0,20,3,1990,4.046733668341709,0,390.0,198.0,130.0,65.0,116.0,0,0,1,0,6.907755278982137,1,1,0,0
9.0,10000,3.84,1982,0,0,50,3,66644,4.137581777804454,1,938.0,384.0,292.0,136.0,232.0,1,0,0,0,9.210340371976184,1,0,0,0
8.0,20000,3.33,3216,0,0,50,2,54504,3.8016842800528403,1,1138.0,523.0,521.0,324.0,710.0,1,0,0,0,9.903487552536127,1,1,1,0
11.0,100,3.0,9,0,0,50,3,17,2.9411764705882355,0,2.0,1.0,3.0,1.0,2.0,0,0,1,0,4.605170185988092,1,1,0,0
11.0,1000,4.29,410,0,0,50,2,1733,3.8424697057126367,0,247.0,89.0,40.0,15.0,19.0,0,0,0,1,6.907755278982137,1,1,0,0
9.0,5000,3.75,429,0,0,50,3,1029,3.8211856171039846,0,185.0,83.0,81.0,30.0,50.0,0,0,1,0,8.517193191416238,1,1,1,0
7.0,10000,3.12,567,0,0,50,2,5934,3.849511290866195,0,170.0,89.0,91.0,72.0,145.0,1,0,0,0,9.210340371976184,1,1,0,1
6.0,100,3.93,41,0,0,50,2,151249,4.04915734980066,0,20.0,7.0,9.0,1.0,4.0,0,0,1,0,4.605170185988092,1,1,0,0
7.0,100,4.24,50,0,0,50,2,1160,4.143965517241379,0,29.0,12.0,4.0,2.0,3.0,0,1,0,0,4.605170185988092,1,1,1,1
1.65,1000,3.67,191,0,0,1,1,5654,3.9587902370003536,0,89.0,26.0,31.0,14.0,31.0,0,1,0,0,6.907755278982137,1,1,0,0
11.0,20000,3.92,10150,1,0,12,3,25093,4.068664567807756,1,4974.0,2091.0,1409.0,655.0,1021.0,0,0,1,0,9.903487552536127,1,1,1,0
11.0,1000,4.08,454,0,0,50,3,895,4.334078212290502,0,231.0,118.0,49.0,21.0,35.0,0,0,1,0,6.907755278982137,1,0,0,0
7.0,1000,4.12,442,0,0,50,2,1369,4.06135865595325,0,220.0,111.0,72.0,23.0,16.0,0,0,1,0,6.907755278982137,1,1,1,0
8.0,1000,4.01,153,0,0,50,2,4136,3.91247582205029,0,85.0,22.0,24.0,7.0,15.0,0,0,1,0,6.907755278982137,1,1,0,0
15.0,5000,3.95,1632,0,0,34,4,32323,4.040497478575627,0,836.0,306.0,221.0,103.0,166.0,0,0,1,0,8.517193191416238,1,1,1,0
9.0,100,4.86,7,0,0,30,3,2228,4.228007181328547,0,6.0,1.0,0.0,0.0,0.0,0,1,0,0,4.605170185988092,1,0,0,0
7.0,10000,4.41,3078,1,1,2,2,11264,4.101384943181818,0,2050.0,550.0,276.0,87.0,115.0,0,0,1,0,9.210340371976184,1,1,1,1
11.0,100,3.08,39,0,0,3,2,103,3.689320388349514,0,11.0,8.0,3.0,7.0,10.0,0,0,0,1,4.605170185988092,1,1,1,0
6.0,1000,3.0,87,0,0,3,2,232,3.676724137931034,0,22.0,10.0,23.0,10.0,22.0,0,0,0,1,6.907755278982137,1,1,0,0
8.0,100,4.07,58,0,0,3,2,123,4.0406504065040645,0,27.0,18.0,7.0,2.0,4.0,0,0,0,1,4.605170185988092,1,1,0,0
2.0,100,2.92,12,0,0,1,1,366,3.9754098360655736,0,2.0,2.0,4.0,1.0,3.0,0,1,0,0,4.605170185988092,1,1,0,0
8.0,100,4.04,57,0,0,50,2,4516,4.231842338352524,0,29.0,16.0,2.0,5.0,5.0,1,0,0,0,4.605170185988092,1,1,0,1
22.0,1000,4.04,235,0,0,50,5,541,4.097966728280961,0,127.0,49.0,26.0,7.0,26.0,0,0,1,0,6.907755278982137,1,0,0,0
11.0,1000,3.89,140,0,0,50,3,124563,4.193588786397245,0,66.0,35.0,15.0,5.0,19.0,0,0,0,1,6.907755278982137,1,1,0,0
6.0,1000,3.73,142,0,0,50,2,3053,3.8584998362266623,0,56.0,32.0,30.0,8.0,16.0,0,0,1,0,6.907755278982137,1,1,0,1
6.0,5000,4.22,958,0,0,50,2,213709,4.293899648587567,0,571.0,171.0,116.0,53.0,47.0,1,0,0,0,8.517193191416238,1,1,1,1
9.0,100,3.84,37,0,0,50,3,3237,3.948409020698177,0,16.0,10.0,3.0,5.0,3.0,0,0,1,0,4.605170185988092,1,1,0,0
12.0,20000,3.64,1711,0,0,29,3,55499,4.138885385322259,0,702.0,339.0,272.0,144.0,254.0,0,0,1,0,9.903487552536127,1,1,0,0
6.0,20000,3.71,2706,0,0,49,2,6714,4.0732797140303845,0,1095.0,597.0,464.0,222.0,328.0,0,1,0,0,9.903487552536127,0,1,0,0
9.0,5000,3.81,719,0,0,50,3,139788,4.166509285489456,0,356.0,111.0,103.0,59.0,90.0,0,0,1,0,8.517193191416238,0,1,1,1
18.0,100,4.62,34,2,0,5,5,1465,4.2266211604095565,1,27.0,4.0,1.0,1.0,1.0,0,1,0,0,4.605170185988092,1,0,0,0
11.0,5000,2.95,299,0,0,50,3,2608,3.8730828220858897,0,72.0,47.0,59.0,36.0,85.0,0,0,1,0,8.517193191416238,1,0,0,0
13.0,1000,3.7,332,0,0,10,3,4048,4.0644762845849804,0,149.0,56.0,57.0,20.0,50.0,0,0,1,0,6.907755278982137,1,1,0,0
11.0,20000,3.66,8971,0,0,50,2,73701,4.105127474525448,0,3598.0,1821.0,1607.0,808.0,1137.0,0,0,1,0,9.903487552536127,1,1,0,0
11.0,1000,4.09,100,0,0,4,2,6300,4.078095238095238,0,59.0,16.0,10.0,5.0,10.0,0,1,0,0,6.907755278982137,1,1,0,1
11.0,100,4.14,51,0,0,50,2,16994,4.2636812992821005,1,29.0,9.0,8.0,1.0,4.0,0,0,1,0,4.605170185988092,1,1,0,0
9.0,50,5.0,0,0,0,6,3,14676,4.07420278004906,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,3.912023005428146,1,1,1,0
6.0,50,2.67,3,0,0,46,2,1374,4.058951965065504,0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,3.912023005428146,1,1,0,1
2.83,20000,3.62,1742,0,0,5,1,3791,3.918754945924558,0,732.0,322.0,264.0,147.0,277.0,0,0,0,1,9.903487552536127,1,1,0,0
7.0,5000,3.39,1632,0,0,50,2,8547,4.081783081783081,0,584.0,289.0,276.0,149.0,334.0,0,0,1,0,8.517193191416238,1,1,0,1
15.0,100,3.23,69,0,0,50,4,897,3.850613154960981,0,25.0,9.0,8.0,11.0,16.0,0,0,1,0,4.605170185988092,1,1,1,0
14.0,5000,3.44,734,1,0,50,3,13075,4.226462715105162,0,248.0,153.0,135.0,67.0,131.0,0,0,1,0,8.517193191416238,1,1,1,0
12.0,10,5.0,0,0,0,50,3,52,3.8846153846153846,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2.302585092994046,1,0,0,0
5.8100000000000005,100,2.61,18,0,0,3,2,26473,3.8947606995807047,0,3.0,2.0,5.0,1.0,7.0,0,0,0,1,4.605170185988092,1,1,1,1
16.0,100,3.15,72,0,0,39,4,79,3.4177215189873418,0,20.0,17.0,9.0,6.0,20.0,1,0,0,0,4.605170185988092,1,0,0,0
7.0,100,3.8,61,0,0,50,2,139607,4.2163859978367855,0,28.0,11.0,12.0,2.0,8.0,0,0,1,0,4.605170185988092,1,1,0,0
8.0,1000,3.95,449,0,0,50,2,47981,4.025364206665138,0,230.0,87.0,60.0,25.0,47.0,1,0,0,0,6.907755278982137,1,0,0,1
12.0,10000,3.56,893,0,0,50,3,117487,4.087737366687378,0,364.0,140.0,157.0,92.0,140.0,0,0,1,0,9.210340371976184,1,1,1,0
11.0,1000,4.1,364,1,0,50,2,6343,4.149140785117452,0,212.0,61.0,38.0,20.0,33.0,0,0,1,0,6.907755278982137,1,1,1,0
11.0,1000,3.93,651,0,0,19,3,6383,4.279492401691996,0,333.0,114.0,97.0,39.0,68.0,0,0,1,0,6.907755278982137,0,1,0,0
5.69,5000,3.61,437,0,0,50,2,2114,4.227530747398297,0,183.0,80.0,63.0,42.0,69.0,1,0,0,0,8.517193191416238,0,1,1,1
12.0,100,3.28,40,0,0,50,3,7936,3.9645917338709684,0,10.0,11.0,8.0,2.0,9.0,0,1,0,0,4.605170185988092,1,1,0,0
7.0,100,3.6,25,0,0,50,2,483,4.155279503105589,0,10.0,4.0,5.0,3.0,3.0,0,0,1,0,4.605170185988092,1,1,1,0
7.0,50000,3.35,9075,0,0,50,2,839882,4.103759813878616,0,2998.0,1514.0,1827.0,1136.0,1600.0,0,0,1,0,10.819778284410283,0,1,1,1
5.66,10000,4.29,2068,1,1,50,1,2174765,4.356187909958088,0,1245.0,418.0,247.0,68.0,90.0,0,1,0,0,9.210340371976184,1,1,0,1
8.0,20000,3.39,2877,0,0,50,2,402743,4.156715324661136,1,1046.0,453.0,522.0,289.0,567.0,0,0,1,0,9.903487552536127,0,1,1,0
5.0,10000,3.88,1109,0,0,2,2,59903,4.153665091898569,1,555.0,182.0,172.0,81.0,119.0,1,0,0,0,9.210340371976184,1,1,0,0
14.0,5000,4.16,2082,0,0,50,3,5841,4.2177709296353365,0,1201.0,398.0,241.0,94.0,148.0,0,0,1,0,8.517193191416238,0,0,0,0
6.0,1000,4.28,134,0,0,50,2,25914,3.862313807208458,0,84.0,19.0,22.0,2.0,7.0,0,0,1,0,6.907755278982137,1,1,0,0
8.0,10000,4.02,2694,0,0,50,3,10258,4.243712224605186,1,1383.0,591.0,342.0,153.0,225.0,0,0,1,0,9.210340371976184,1,0,0,1
11.0,1000,4.08,545,0,0,17,3,33303,3.981623277182236,0,295.0,113.0,65.0,27.0,45.0,0,1,0,0,6.907755278982137,1,1,0,0
1.85,100,3.9,97,0,0,2,1,91631,3.83793694273772,1,49.0,16.0,14.0,9.0,9.0,0,1,0,0,4.605170185988092,1,1,0,0
9.0,5000,3.61,1926,0,0,50,3,73271,3.9544430948124085,1,740.0,405.0,345.0,164.0,272.0,0,1,0,0,8.517193191416238,1,0,0,0
8.0,10000,3.59,1285,0,0,50,3,1260,3.795238095238095,0,469.0,286.0,252.0,94.0,184.0,1,0,0,0,9.210340371976184,1,0,0,0
3.0,50000,3.81,11408,0,0,50,1,151249,4.04915734980066,0,5065.0,2342.0,1964.0,890.0,1147.0,0,0,1,0,10.819778284410283,0,1,1,1
6.0,5000,3.9,813,0,0,50,2,22765,4.238172633428508,0,387.0,168.0,120.0,65.0,73.0,0,0,0,1,8.517193191416238,1,1,1,0
3.86,50,4.0,6,0,0,4,1,4098,3.8609077598828696,0,3.0,0.0,3.0,0.0,0.0,0,0,0,1,3.912023005428146,1,1,0,0
9.0,5000,4.03,827,0,0,50,3,124563,4.193588786397245,0,445.0,159.0,103.0,45.0,75.0,0,0,1,0,8.517193191416238,0,1,0,0
5.89,5000,3.25,392,0,0,2,2,4295,3.849592549476135,0,127.0,65.0,69.0,40.0,91.0,0,0,0,1,8.517193191416238,1,1,0,0
11.0,1000,3.62,462,0,0,50,3,5880,4.136394557823128,0,189.0,89.0,74.0,41.0,69.0,1,0,0,0,6.907755278982137,1,0,0,0
8.0,20000,3.95,9337,0,0,50,2,40245,3.997589762703442,0,4487.0,1955.0,1532.0,658.0,705.0,0,1,0,0,9.903487552536127,1,1,0,0
8.0,10000,4.17,1910,0,0,50,3,2050,4.1678048780487815,0,1141.0,329.0,212.0,88.0,140.0,0,0,1,0,9.210340371976184,1,1,1,0
11.0,10,3.33,3,0,0,3,3,47,3.914893617021277,0,0.0,2.0,0.0,1.0,0.0,0,0,1,0,2.302585092994046,1,0,0,0
11.0,10,3.33,3,0,0,3,3,47,3.914893617021277,0,0.0,2.0,0.0,1.0,0.0,0,0,1,0,2.302585092994046,1,0,0,0
